uri	original	en	language	translation	source	date
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	da	evalueringsmetoder //n//m//f	googleTranslate	2021-10-08 08:39:28.353620
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	hr	pristupi evaluacije //n//m//f	googleTranslate	2021-10-08 08:39:32.572880
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	ga	cuir chuige meastóireachta //n//m//f	googleTranslate	2021-10-08 08:39:36.783655
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	bg	подходи за оценка //n//m//f	googleTranslate	2021-10-08 08:39:40.992648
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	mt	approċċi ta ’evalwazzjoni //n//m//f	googleTranslate	2021-10-08 08:39:45.168186
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	it	approcci di valutazione //n//m//f	googleTranslate	2021-10-08 08:39:49.406799
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	no	evalueringsmetoder //n//m//f	googleTranslate	2021-10-08 08:39:52.638461
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	nl	evaluatiebenaderingen //n//m//f	googleTranslate	2021-10-08 08:39:56.864124
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	is	matsaðferðir //n//m//f	googleTranslate	2021-10-08 08:40:00.104907
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	lt	vertinimo metodai //n//m//f	googleTranslate	2021-10-08 08:40:04.262761
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	el	προσεγγίσεις αξιολόγησης //n//m//f	googleTranslate	2021-10-08 08:40:08.518959
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	es	enfoques de evaluación //n//m//f	googleTranslate	2021-10-08 08:40:12.732934
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	sv	utvärderingsmetoder //n//m//f	googleTranslate	2021-10-08 08:40:15.926346
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	sl	pristopi vrednotenja //n//m//f	googleTranslate	2021-10-08 08:40:19.148903
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	pl	podejścia ewaluacyjne //n//m//f	googleTranslate	2021-10-08 08:40:21.355539
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	ar	نهج التقييم //n//m//f	googleTranslate	2021-10-08 08:40:24.580282
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	lv	novērtēšanas pieejas //n//m//f	googleTranslate	2021-10-08 08:40:27.790670
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	pt	abordagens de avaliação //n//m//f	googleTranslate	2021-10-08 08:40:33.012099
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	hu	értékelési megközelítések //n//m//f	googleTranslate	2021-10-08 08:40:37.201189
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	fi	arviointimenetelmiä //n//m//f	googleTranslate	2021-10-08 08:40:40.416319
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	sk	hodnotiace prístupy //n//m//f	googleTranslate	2021-10-08 08:40:45.601183
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	et	hindamismeetodid //n//m//f	googleTranslate	2021-10-08 08:40:48.856589
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation approaches	en	fr	approches d'évaluation //n//m//f	googleTranslate	2021-10-08 08:40:54.077657
http://data.europa.eu/esco/skill/1cbeb169-76fe-4865-be00-6c7618c5fd9f	establish prior learning assessment results	en	hr	utvrditi prethodne rezultate ocjenjivanja učenja //n//m//f	googleTranslate	2021-10-08 08:41:14.205184
http://data.europa.eu/esco/skill/1cbeb169-76fe-4865-be00-6c7618c5fd9f	establish prior learning assessment results	en	ga	torthaí réamh-mheasúnaithe foghlama a bhunú //n//m//f	googleTranslate	2021-10-08 08:41:17.469635
http://data.europa.eu/esco/skill/1cbeb169-76fe-4865-be00-6c7618c5fd9f	establish prior learning assessment results	en	mt	tistabbilixxi r-riżultati tal-valutazzjoni tat-tagħlim minn qabel //n//m//f	googleTranslate	2021-10-08 08:41:25.962177
http://data.europa.eu/esco/skill/1cbeb169-76fe-4865-be00-6c7618c5fd9f	establish prior learning assessment results	en	no	etablere tidligere læringsvurderingsresultater //n//m//f	googleTranslate	2021-10-08 08:41:34.400996
http://data.europa.eu/esco/skill/1cbeb169-76fe-4865-be00-6c7618c5fd9f	establish prior learning assessment results	en	is	koma á niðurstöðum fyrir námsmat //n//m//f	googleTranslate	2021-10-08 08:41:44.877926
http://data.europa.eu/esco/skill/1cbeb169-76fe-4865-be00-6c7618c5fd9f	establish prior learning assessment results	en	ar	إنشاء نتائج تقييم التعلم المسبق //n//m//f	googleTranslate	2021-10-08 08:42:09.578287
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on domotics	en	hr	savjetovati kupce o domotici //n//m//f	googleTranslate	2021-10-08 08:42:58.498537
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on domotics	en	ga	comhairle a thabhairt do chustaiméirí maidir le sainchónaí //n//m//f	googleTranslate	2021-10-08 08:43:01.720937
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on domotics	en	mt	jagħti pariri lill-klijenti dwar id-domotiċi //n//m//f	googleTranslate	2021-10-08 08:43:07.224581
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on domotics	en	no	gi kunder råd om domotikk //n//m//f	googleTranslate	2021-10-08 08:43:13.666707
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on domotics	en	is	ráðleggja viðskiptavinum um heimilislög //n//m//f	googleTranslate	2021-10-08 08:43:20.163029
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on domotics	en	ar	تقديم المشورة للعملاء حول الدوموتيك //n//m//f	googleTranslate	2021-10-08 08:43:41.794874
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on smart home	en	hr	savjetovati kupce o pametnoj kući //n//m//f	googleTranslate	2021-10-08 08:44:32.464912
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on smart home	en	ga	comhairle a thabhairt do chustaiméirí maidir le teach cliste //n//m//f	googleTranslate	2021-10-08 08:44:35.693786
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on smart home	en	mt	jagħti pariri lill-klijenti dwar dar intelliġenti //n//m//f	googleTranslate	2021-10-08 08:44:44.107367
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on smart home	en	no	gi kundene råd om smart hjem //n//m//f	googleTranslate	2021-10-08 08:44:51.514310
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on smart home	en	is	ráðleggja viðskiptavinum um snjallt heimili //n//m//f	googleTranslate	2021-10-08 08:44:56.956084
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on smart home	en	ar	تقديم المشورة للعملاء حول المنزل الذكي //n//m//f	googleTranslate	2021-10-08 08:45:25.518820
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	enhance evaluation capacity development	en	hr	unaprijediti razvoj evaluacijskih kapaciteta //n//m//f	googleTranslate	2021-10-08 08:46:12.159786
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	enhance evaluation capacity development	en	ga	forbairt cumais meastóireachta a fheabhsú //n//m//f	googleTranslate	2021-10-08 08:46:16.420133
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	enhance evaluation capacity development	en	mt	ittejjeb l-iżvilupp tal-kapaċità tal-evalwazzjoni //n//m//f	googleTranslate	2021-10-08 08:46:22.840307
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	enhance evaluation capacity development	en	no	forbedre evalueringskapasitetsutviklingen //n//m//f	googleTranslate	2021-10-08 08:46:31.295652
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	enhance evaluation capacity development	en	is	efla matsgetuþróun //n//m//f	googleTranslate	2021-10-08 08:46:38.759148
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	enhance evaluation capacity development	en	ar	تعزيز تنمية قدرات التقييم //n//m//f	googleTranslate	2021-10-08 08:47:05.451945
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	increase awareness on evaluation	en	hr	povećati svijest o evaluaciji //n//m//f	googleTranslate	2021-10-08 08:47:53.835481
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	increase awareness on evaluation	en	ga	feasacht ar mheastóireacht a mhéadú //n//m//f	googleTranslate	2021-10-08 08:47:58.095600
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	increase awareness on evaluation	en	mt	iżżid l-għarfien dwar l-evalwazzjoni //n//m//f	googleTranslate	2021-10-08 08:48:04.718093
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	increase awareness on evaluation	en	no	øke bevisstheten rundt evaluering //n//m//f	googleTranslate	2021-10-08 08:48:14.408410
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	increase awareness on evaluation	en	is	auka meðvitund um mat //n//m//f	googleTranslate	2021-10-08 08:48:23.075352
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a	increase awareness on evaluation	en	ar	زيادة الوعي بالتقييم //n//m//f	googleTranslate	2021-10-08 08:48:50.147574
http://data.europa.eu/esco/skill/cb65d537-9a5e-4e73-914f-f4ed2b67301c	assess through questioning techniques	en	hr	procijeniti tehnikama ispitivanja //n//m//f	googleTranslate	2021-10-08 08:49:30.613908
http://data.europa.eu/esco/skill/cb65d537-9a5e-4e73-914f-f4ed2b67301c	assess through questioning techniques	en	ga	measúnú trí theicnící ceistiúcháin //n//m//f	googleTranslate	2021-10-08 08:49:32.896522
http://data.europa.eu/esco/skill/cb65d537-9a5e-4e73-914f-f4ed2b67301c	assess through questioning techniques	en	mt	tivvaluta permezz ta 'tekniki ta' interrogazzjoni //n//m//f	googleTranslate	2021-10-08 08:49:39.406403
http://data.europa.eu/esco/skill/cb65d537-9a5e-4e73-914f-f4ed2b67301c	assess through questioning techniques	en	no	vurdere gjennom spørreteknikker //n//m//f	googleTranslate	2021-10-08 08:49:50.577132
http://data.europa.eu/esco/skill/cb65d537-9a5e-4e73-914f-f4ed2b67301c	assess through questioning techniques	en	is	meta með spurningatækni //n//m//f	googleTranslate	2021-10-08 08:49:59.619010
http://data.europa.eu/esco/skill/cb65d537-9a5e-4e73-914f-f4ed2b67301c	assess through questioning techniques	en	ar	التقييم من خلال تقنيات الاستجواب //n//m//f	googleTranslate	2021-10-08 08:50:27.661797
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	train staff on monitoring and evaluation frameworks	en	hr	obučiti osoblje o okvirima praćenja i evaluacije //n//m//f	googleTranslate	2021-10-08 08:51:14.612416
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	train staff on monitoring and evaluation frameworks	en	ga	baill foirne a oiliúint ar chreataí monatóireachta agus meastóireachta //n//m//f	googleTranslate	2021-10-08 08:51:19.993924
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	train staff on monitoring and evaluation frameworks	en	mt	iħarreġ il-persunal fuq oqfsa ta 'monitoraġġ u evalwazzjoni //n//m//f	googleTranslate	2021-10-08 08:51:27.549804
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	train staff on monitoring and evaluation frameworks	en	no	lære ansatte i overvåkings- og evalueringsrammer //n//m//f	googleTranslate	2021-10-08 08:51:32.163054
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	train staff on monitoring and evaluation frameworks	en	is	þjálfa starfsfólk um eftirlits- og matsramma //n//m//f	googleTranslate	2021-10-08 08:51:39.736838
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	train staff on monitoring and evaluation frameworks	en	ar	تدريب الموظفين على أطر المراقبة والتقييم //n//m//f	googleTranslate	2021-10-08 08:52:10.489881
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	teach monitoring and evaluation frameworks	en	hr	podučavati okvire praćenja i evaluacije //n//m//f	googleTranslate	2021-10-08 08:52:56.075199
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	teach monitoring and evaluation frameworks	en	ga	creataí monatóireachta agus meastóireachta a mhúineadh //n//m//f	googleTranslate	2021-10-08 08:53:01.364344
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	teach monitoring and evaluation frameworks	en	mt	jgħallmu oqfsa ta 'monitoraġġ u evalwazzjoni //n//m//f	googleTranslate	2021-10-08 08:53:08.977623
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	teach monitoring and evaluation frameworks	en	no	undervise i overvåkings- og evalueringsrammer //n//m//f	googleTranslate	2021-10-08 08:53:17.493898
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	teach monitoring and evaluation frameworks	en	is	kenna ramma fyrir eftirlit og mat //n//m//f	googleTranslate	2021-10-08 08:53:25.087583
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	teach monitoring and evaluation frameworks	en	ar	تعليم أطر المراقبة والتقييم //n//m//f	googleTranslate	2021-10-08 08:53:49.387531
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	define safe compounding solutions	en	hr	definirati sigurne otopine za sastavljanje //n//m//f	googleTranslate	2021-10-08 08:54:40.191886
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	define safe compounding solutions	en	ga	réitigh chumaisc shábháilte a shainiú //n//m//f	googleTranslate	2021-10-08 08:54:44.489804
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	define safe compounding solutions	en	mt	tiddefinixxi soluzzjonijiet ta 'taħlit sikuri //n//m//f	googleTranslate	2021-10-08 08:54:52.119054
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	define safe compounding solutions	en	no	definere sikre blandingsløsninger //n//m//f	googleTranslate	2021-10-08 08:55:00.724862
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	define safe compounding solutions	en	is	skilgreina öruggar blöndunarlausnir //n//m//f	googleTranslate	2021-10-08 08:55:06.426277
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	define safe compounding solutions	en	ar	تحديد الحلول المركبة الآمنة //n//m//f	googleTranslate	2021-10-08 08:55:31.510671
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	propose safe compounding alternatives	en	hr	predložiti alternative sigurnog sastavljanja //n//m//f	googleTranslate	2021-10-08 08:56:18.235809
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	propose safe compounding alternatives	en	ga	roghanna sábháilte cumaisc a mholadh //n//m//f	googleTranslate	2021-10-08 08:56:20.521129
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	propose safe compounding alternatives	en	mt	tipproponi alternattivi ta 'taħlit sikuri //n//m//f	googleTranslate	2021-10-08 08:56:26.955369
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	propose safe compounding alternatives	en	no	foreslå trygge blandingsalternativer //n//m//f	googleTranslate	2021-10-08 08:56:32.366387
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	propose safe compounding alternatives	en	is	leggja til örugga blöndunarkosti //n//m//f	googleTranslate	2021-10-08 08:56:40.740816
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	propose safe compounding alternatives	en	ar	اقتراح بدائل مركبة آمنة //n//m//f	googleTranslate	2021-10-08 08:57:09.121558
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	suggest alternative compound ingredients	en	hr	predložiti alternativne složene sastojke //n//m//f	googleTranslate	2021-10-08 08:57:54.563612
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	suggest alternative compound ingredients	en	ga	comhábhair chumaisc mhalartacha a mholadh //n//m//f	googleTranslate	2021-10-08 08:57:58.812042
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	suggest alternative compound ingredients	en	mt	tissuġġerixxi ingredjenti komposti alternattivi //n//m//f	googleTranslate	2021-10-08 08:58:07.255917
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	suggest alternative compound ingredients	en	no	foreslå alternative sammensatte ingredienser //n//m//f	googleTranslate	2021-10-08 08:58:14.660198
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	suggest alternative compound ingredients	en	is	benda til annarra efnasambanda //n//m//f	googleTranslate	2021-10-08 08:58:22.021895
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	suggest alternative compound ingredients	en	ar	اقتراح مكونات مركبة بديلة //n//m//f	googleTranslate	2021-10-08 08:58:46.432633
http://data.europa.eu/esco/skill/6141595f-a016-4ef9-9487-3829f6804715	develop a media integration system	en	hr	razviti sustav integracije medija //n//m//f	googleTranslate	2021-10-08 08:59:27.032246
http://data.europa.eu/esco/skill/6141595f-a016-4ef9-9487-3829f6804715	develop a media integration system	en	ga	córas comhtháthaithe meán a fhorbairt //n//m//f	googleTranslate	2021-10-08 08:59:31.283166
http://data.europa.eu/esco/skill/6141595f-a016-4ef9-9487-3829f6804715	develop a media integration system	en	mt	tiżviluppa sistema ta 'integrazzjoni tal-midja //n//m//f	googleTranslate	2021-10-08 08:59:37.733486
